Time (-),FRC-01 [kN],FRC-02 [kN]
2022-11-04 08:36:25.377,233.92475,233.9431875
2022-11-04 08:36:25.387,233.96140625,233.956703125
2022-11-04 08:36:25.397,233.9185625,233.940921875
2022-11-04 08:36:25.407,233.93096875,233.937546875
2022-11-04 08:36:25.417,233.953515625,233.95275
2022-11-04 08:36:25.427,233.944484375,233.970234375
2022-11-04 08:36:25.437,233.9185625,233.9843125
2022-11-04 08:36:25.447,233.937171875,233.98884375
2022-11-04 08:36:25.457,233.9185625,233.984875
2022-11-04 08:36:25.467,233.93378125,233.974734375
2022-11-04 08:36:25.477,233.939421875,233.9854375
2022-11-04 08:36:25.487,233.9450625,233.934734375
2022-11-04 08:36:25.497,233.95915625,233.978125
2022-11-04 08:36:25.507,233.92025,233.971921875
2022-11-04 08:36:25.517,233.943359375,233.99334375
2022-11-04 08:36:25.527,233.9196875,233.966296875
2022-11-04 08:36:25.537,233.939984375,233.957265625
2022-11-04 08:36:25.547,233.935484375,233.967984375
2022-11-04 08:36:25.557,233.9241875,233.96178125
2022-11-04 08:36:25.567,233.945625,233.99390625
2022-11-04 08:36:25.577,233.937734375,233.95275
2022-11-04 08:36:25.587,233.93378125,233.942046875
2022-11-04 08:36:25.597,233.944484375,233.965171875
2022-11-04 08:36:25.607,233.941671875,233.956140625
2022-11-04 08:36:25.617,233.92928125,233.939234375
2022-11-04 08:36:25.627,233.92984375,233.9775625
2022-11-04 08:36:25.637,233.9174375,233.946
2022-11-04 08:36:25.647,233.92646875,233.98940625
2022-11-04 08:36:25.657,233.937734375,233.946
2022-11-04 08:36:25.667,233.9163125,233.98828125
2022-11-04 08:36:25.677,233.9484375,233.9454375
2022-11-04 08:36:25.687,233.9241875,233.96121875
2022-11-04 08:36:25.697,233.93153125,233.93303125
2022-11-04 08:36:25.707,233.923625,233.9775625
2022-11-04 08:36:25.717,233.912359375,233.970796875
2022-11-04 08:36:25.727,233.9484375,233.98375
2022-11-04 08:36:25.737,233.93265625,233.96290625
2022-11-04 08:36:25.747,233.936609375,233.926828125
2022-11-04 08:36:25.757,233.936046875,233.957265625
2022-11-04 08:36:25.767,233.92025,233.955015625
2022-11-04 08:36:25.777,233.902203125,233.956140625
2022-11-04 08:36:25.787,233.9219375,233.921203125
2022-11-04 08:36:25.797,233.92928125,233.940921875
2022-11-04 08:36:25.807,233.936609375,233.971921875
2022-11-04 08:36:25.817,233.943359375,233.984875
2022-11-04 08:36:25.827,233.95971875,233.93134375
2022-11-04 08:36:25.837,233.923625,233.947125
2022-11-04 08:36:25.847,233.968171875,233.99671875
2022-11-04 08:36:25.857,233.95915625,233.9854375
2022-11-04 08:36:25.867,233.9461875,233.942625
2022-11-04 08:36:25.877,233.937734375,233.956703125
2022-11-04 08:36:25.887,233.974390625,233.944875
2022-11-04 08:36:25.897,233.93434375,234.005734375
2022-11-04 08:36:25.907,233.9473125,233.96290625
2022-11-04 08:36:25.917,233.9450625,233.969671875
2022-11-04 08:36:25.927,233.939984375,233.9764375
2022-11-04 08:36:25.937,233.93265625,233.957828125
2022-11-04 08:36:25.947,233.947875,233.99109375
2022-11-04 08:36:25.957,233.93040625,233.99109375
2022-11-04 08:36:25.967,233.965921875,234.002921875
2022-11-04 08:36:25.977,233.942796875,233.940921875
2022-11-04 08:36:25.987,233.93434375,233.980375
2022-11-04 08:36:25.997,233.937171875,233.967984375
2022-11-04 08:36:26.007,233.93209375,233.99165625
2022-11-04 08:36:26.017,233.9450625,233.955578125
2022-11-04 08:36:26.027,233.93378125,233.957828125
2022-11-04 08:36:26.037,233.92703125,233.960078125
2022-11-04 08:36:26.047,233.9230625,233.977
2022-11-04 08:36:26.057,233.949,233.96346875
2022-11-04 08:36:26.067,233.95521875,233.964609375
2022-11-04 08:36:26.077,233.943359375,233.974171875
2022-11-04 08:36:26.087,233.900515625,233.921203125
2022-11-04 08:36:26.097,233.940546875,233.99221875
2022-11-04 08:36:26.107,233.95578125,233.96234375
2022-11-04 08:36:26.117,233.916875,233.955015625
2022-11-04 08:36:26.127,233.967609375,233.946
2022-11-04 08:36:26.137,233.9163125,233.9521875
2022-11-04 08:36:26.147,233.9484375,233.969109375
2022-11-04 08:36:26.157,233.98621875,233.969109375
2022-11-04 08:36:26.167,233.969296875,233.9854375
2022-11-04 08:36:26.177,233.942796875,233.957828125
2022-11-04 08:36:26.187,233.944484375,233.96234375
2022-11-04 08:36:26.197,233.936046875,233.960640625
2022-11-04 08:36:26.207,233.925890625,233.9505
2022-11-04 08:36:26.217,233.95634375,234.013640625
2022-11-04 08:36:26.227,233.96084375,233.971359375
2022-11-04 08:36:26.237,233.9495625,233.965734375
2022-11-04 08:36:26.247,233.940546875,233.9465625
2022-11-04 08:36:26.257,233.940546875,233.972484375
2022-11-04 08:36:26.267,233.972671875,234.014203125
2022-11-04 08:36:26.277,233.9230625,233.955015625
2022-11-04 08:36:26.287,233.981140625,233.953890625
2022-11-04 08:36:26.297,233.938296875,233.9510625
2022-11-04 08:36:26.307,233.977203125,233.99390625
2022-11-04 08:36:26.317,233.938859375,233.949375
2022-11-04 08:36:26.327,233.9461875,233.956140625
2022-11-04 08:36:26.337,233.942796875,233.96290625
2022-11-04 08:36:26.347,233.96084375,233.957828125
2022-11-04 08:36:26.357,233.982828125,233.964609375
2022-11-04 08:36:26.367,233.9484375,233.970234375
2022-11-04 08:36:26.377,233.942796875,233.936984375
2022-11-04 08:36:26.387,233.910671875,233.9465625
2022-11-04 08:36:26.397,233.945625,233.975296875
2022-11-04 08:36:26.407,233.950125,233.980375
2022-11-04 08:36:26.417,233.935484375,233.918375
2022-11-04 08:36:26.427,233.92871875,233.96403125
2022-11-04 08:36:26.437,233.953515625,233.934734375
2022-11-04 08:36:26.447,233.96309375,233.969109375
2022-11-04 08:36:26.457,233.96084375,233.969109375
2022-11-04 08:36:26.467,233.96028125,233.98996875
2022-11-04 08:36:26.477,233.969859375,233.96346875
2022-11-04 08:36:26.487,233.937171875,233.986
2022-11-04 08:36:26.497,233.966484375,233.9505
2022-11-04 08:36:26.507,233.914046875,233.955015625
2022-11-04 08:36:26.517,233.909546875,233.922328125
2022-11-04 08:36:26.527,233.93265625,233.9110625
2022-11-04 08:36:26.537,233.93321875,233.9505
2022-11-04 08:36:26.547,233.93490625,233.9431875
2022-11-04 08:36:26.557,233.92646875,233.960640625
2022-11-04 08:36:26.567,233.941109375,233.960640625
2022-11-04 08:36:26.577,233.952390625,233.955015625
2022-11-04 08:36:26.587,233.92759375,233.935859375
2022-11-04 08:36:26.597,233.949,233.973046875
2022-11-04 08:36:26.607,233.965359375,233.9820625
2022-11-04 08:36:26.617,233.980015625,233.96403125
2022-11-04 08:36:26.627,233.93265625,233.978125
2022-11-04 08:36:26.637,233.95465625,233.98375
2022-11-04 08:36:26.647,233.93209375,233.947125
2022-11-04 08:36:26.657,233.969859375,233.9521875
2022-11-04 08:36:26.667,233.9506875,233.99278125
2022-11-04 08:36:26.677,233.96084375,233.94375
2022-11-04 08:36:26.687,233.95690625,233.957265625
2022-11-04 08:36:26.697,233.95803125,233.9454375
2022-11-04 08:36:26.707,233.977203125,233.967421875
2022-11-04 08:36:26.717,233.9461875,233.921203125
2022-11-04 08:36:26.727,233.9473125,233.955578125
2022-11-04 08:36:26.737,233.92025,233.960640625
2022-11-04 08:36:26.747,233.938296875,233.956703125
2022-11-04 08:36:26.757,233.9473125,233.958390625
2022-11-04 08:36:26.767,233.9495625,234.015890625
2022-11-04 08:36:26.777,233.9518125,233.978125
2022-11-04 08:36:26.787,233.96253125,233.9843125
2022-11-04 08:36:26.797,233.952953125,233.93359375
2022-11-04 08:36:26.807,233.9450625,233.957265625
2022-11-04 08:36:26.817,233.98846875,233.957265625
2022-11-04 08:36:26.827,233.95465625,233.964609375
2022-11-04 08:36:26.837,233.9484375,233.9144375
2022-11-04 08:36:26.847,233.949,233.956140625
2022-11-04 08:36:26.857,233.92703125,233.947125
2022-11-04 08:36:26.867,233.973828125,233.9854375
2022-11-04 08:36:26.877,233.923625,233.971921875
2022-11-04 08:36:26.887,233.972671875,233.940921875
2022-11-04 08:36:26.897,233.969859375,233.935859375
2022-11-04 08:36:26.907,234.000875,233.958953125
2022-11-04 08:36:26.917,233.938859375,233.956703125
2022-11-04 08:36:26.927,233.9450625,233.975875
2022-11-04 08:36:26.937,233.967046875,233.9443125
2022-11-04 08:36:26.947,233.968171875,233.957828125
2022-11-04 08:36:26.957,233.925890625,233.9465625
2022-11-04 08:36:26.967,233.939984375,233.922890625
2022-11-04 08:36:26.977,233.964234375,233.958953125
2022-11-04 08:36:26.987,233.938296875,233.96121875
2022-11-04 08:36:26.997,233.942796875,233.970234375
2022-11-04 08:36:27.007,233.980578125,233.953890625
2022-11-04 08:36:27.017,233.939984375,233.957828125
2022-11-04 08:36:27.027,233.915734375,234.012515625
2022-11-04 08:36:27.037,233.911234375,233.939234375
2022-11-04 08:36:27.047,233.98959375,233.949375
2022-11-04 08:36:27.057,233.93265625,233.97925
2022-11-04 08:36:27.067,233.940546875,233.969671875
2022-11-04 08:36:27.077,233.95803125,233.975296875
2022-11-04 08:36:27.087,233.92646875,233.958953125
2022-11-04 08:36:27.097,233.914046875,233.966296875
2022-11-04 08:36:27.107,233.952953125,233.949375
2022-11-04 08:36:27.117,233.939984375,233.951625
2022-11-04 08:36:27.127,233.9241875,233.99109375
2022-11-04 08:36:27.137,233.974390625,233.939796875
2022-11-04 08:36:27.147,233.96309375,233.9775625
2022-11-04 08:36:27.157,233.99240625,233.98715625
2022-11-04 08:36:27.167,233.95634375,234.007421875
2022-11-04 08:36:27.177,233.942234375,233.9443125
2022-11-04 08:36:27.187,233.977765625,233.9499375
2022-11-04 08:36:27.197,233.902203125,233.966296875
2022-11-04 08:36:27.207,233.954078125,233.978125
2022-11-04 08:36:27.217,233.93265625,233.9178125
2022-11-04 08:36:27.227,233.938859375,233.938109375
2022-11-04 08:36:27.237,233.943359375,233.947125
2022-11-04 08:36:27.247,233.95971875,234.001234375
2022-11-04 08:36:27.257,233.9225,233.9431875
2022-11-04 08:36:27.267,233.9495625,233.9510625
2022-11-04 08:36:27.277,233.973234375,233.9798125
2022-11-04 08:36:27.287,233.95690625,233.942046875
2022-11-04 08:36:27.297,233.993,233.9843125
2022-11-04 08:36:27.307,233.965921875,234.009703125
2022-11-04 08:36:27.317,233.942234375,233.955578125
2022-11-04 08:36:27.327,233.936609375,233.93415625
2022-11-04 08:36:27.337,233.973828125,233.9510625
2022-11-04 08:36:27.347,233.96140625,233.9786875
2022-11-04 08:36:27.357,233.939984375,233.965171875
2022-11-04 08:36:27.367,233.941671875,233.965734375
2022-11-04 08:36:27.377,233.910109375,233.939796875
2022-11-04 08:36:27.387,233.92984375,233.9465625
2022-11-04 08:36:27.397,233.970984375,233.969671875
2022-11-04 08:36:27.407,233.93434375,233.972484375
2022-11-04 08:36:27.417,233.974953125,233.98771875
2022-11-04 08:36:27.427,233.977765625,233.971359375
2022-11-04 08:36:27.437,233.977203125,233.960640625
2022-11-04 08:36:27.447,233.947875,233.9764375
2022-11-04 08:36:27.457,233.952953125,233.942625
2022-11-04 08:36:27.467,233.950125,233.98715625
2022-11-04 08:36:27.477,233.95634375,233.951625
2022-11-04 08:36:27.487,233.94675,233.9775625
2022-11-04 08:36:27.497,233.9219375,233.971921875
2022-11-04 08:36:27.507,233.9225,234.010828125
2022-11-04 08:36:27.517,233.96028125,233.95275
2022-11-04 08:36:27.527,233.978890625,234.004609375
2022-11-04 08:36:27.537,233.92703125,233.935859375
2022-11-04 08:36:27.547,233.923625,233.94375
2022-11-04 08:36:27.557,233.944484375,233.970796875
2022-11-04 08:36:27.567,233.9495625,233.99221875
2022-11-04 08:36:27.577,233.95746875,233.9443125
2022-11-04 08:36:27.587,233.945625,234.007421875
2022-11-04 08:36:27.597,233.93209375,233.98828125
2022-11-04 08:36:27.607,233.98790625,233.9854375
2022-11-04 08:36:27.617,233.947875,233.94825
2022-11-04 08:36:27.627,233.904453125,233.93303125
2022-11-04 08:36:27.637,233.9225,233.982625
2022-11-04 08:36:27.647,233.96196875,233.925703125
2022-11-04 08:36:27.657,233.92759375,233.9454375
2022-11-04 08:36:27.667,233.918,233.9775625
2022-11-04 08:36:27.677,233.966484375,233.93303125
2022-11-04 08:36:27.687,233.915734375,233.937546875
2022-11-04 08:36:27.697,233.938296875,233.957265625
2022-11-04 08:36:27.707,233.99184375,233.956703125
2022-11-04 08:36:27.717,233.936609375,233.984875
2022-11-04 08:36:27.727,233.95521875,233.9443125
2022-11-04 08:36:27.737,233.973828125,233.9510625
2022-11-04 08:36:27.747,233.95125,233.965734375
2022-11-04 08:36:27.757,233.9450625,233.944875
2022-11-04 08:36:27.767,233.96028125,233.9510625
2022-11-04 08:36:27.777,233.944484375,233.949375
2022-11-04 08:36:27.787,233.9461875,233.956140625
2022-11-04 08:36:27.797,233.9450625,233.96403125
2022-11-04 08:36:27.807,233.902765625,233.937546875
2022-11-04 08:36:27.817,233.981703125,234.02096875
2022-11-04 08:36:27.827,233.9230625,233.9786875
2022-11-04 08:36:27.837,233.9450625,233.968546875
2022-11-04 08:36:27.847,233.964796875,233.98996875
2022-11-04 08:36:27.857,233.95521875,233.965734375
2022-11-04 08:36:27.867,233.954078125,233.928515625
2022-11-04 08:36:27.877,233.967046875,233.949375
2022-11-04 08:36:27.887,233.96253125,233.957828125
2022-11-04 08:36:27.897,233.940546875,233.93359375
2022-11-04 08:36:27.907,233.9518125,233.975296875
2022-11-04 08:36:27.917,233.942796875,233.97925
2022-11-04 08:36:27.927,233.972109375,233.9510625
2022-11-04 08:36:27.937,233.967609375,233.955015625
2022-11-04 08:36:27.947,233.95746875,233.968546875
2022-11-04 08:36:27.957,233.938859375,233.978125
2022-11-04 08:36:27.967,233.92815625,233.93134375
2022-11-04 08:36:27.977,233.93434375,233.9775625
2022-11-04 08:36:27.987,233.98678125,233.947125
2022-11-04 08:36:27.997,233.92475,233.973046875
2022-11-04 08:36:28.007,233.944484375,233.974734375
2022-11-04 08:36:28.017,233.94675,233.946
2022-11-04 08:36:28.027,233.972671875,233.939796875
2022-11-04 08:36:28.037,233.939984375,233.958953125
2022-11-04 08:36:28.047,233.913484375,233.9798125
2022-11-04 08:36:28.057,233.95125,233.98375
2022-11-04 08:36:28.067,233.936046875,233.953890625
2022-11-04 08:36:28.077,233.942234375,233.9786875
2022-11-04 08:36:28.087,233.96084375,233.982625
2022-11-04 08:36:28.097,233.972671875,233.935859375
2022-11-04 08:36:28.107,233.93265625,233.966296875
2022-11-04 08:36:28.117,233.936046875,233.935296875
2022-11-04 08:36:28.127,233.943921875,233.966296875
2022-11-04 08:36:28.137,233.92871875,233.921203125
2022-11-04 08:36:28.147,233.9506875,233.9786875
2022-11-04 08:36:28.157,233.9484375,233.942046875
2022-11-04 08:36:28.167,233.982265625,233.96234375
2022-11-04 08:36:28.177,233.92815625,233.9786875
2022-11-04 08:36:28.187,233.936046875,233.969109375
2022-11-04 08:36:28.197,233.96309375,233.965171875
2022-11-04 08:36:28.207,233.9473125,233.955015625
2022-11-04 08:36:28.217,233.944484375,234.007421875
2022-11-04 08:36:28.227,233.975515625,233.968546875
2022-11-04 08:36:28.237,233.935484375,233.9510625
2022-11-04 08:36:28.247,233.9506875,233.9786875
2022-11-04 08:36:28.257,233.981140625,233.9499375
2022-11-04 08:36:28.267,233.92871875,233.9809375
2022-11-04 08:36:28.277,233.954078125,233.939796875
2022-11-04 08:36:28.287,233.9174375,234.010265625
2022-11-04 08:36:28.297,233.938859375,233.9865625
2022-11-04 08:36:28.307,233.93153125,233.93415625
2022-11-04 08:36:28.317,233.95521875,234.001234375
2022-11-04 08:36:28.327,233.98621875,233.970796875
2022-11-04 08:36:28.337,233.9461875,233.9510625
2022-11-04 08:36:28.347,233.965921875,233.965171875
2022-11-04 08:36:28.357,233.937734375,233.98375
2022-11-04 08:36:28.367,233.968734375,233.960640625
2022-11-04 08:36:28.377,233.944484375,233.96178125
2022-11-04 08:36:28.387,233.954078125,234.012515625
2022-11-04 08:36:28.397,233.93209375,233.958390625
2022-11-04 08:36:28.407,233.9461875,233.975875
2022-11-04 08:36:28.417,233.9225,233.98375
2022-11-04 08:36:28.427,233.973234375,233.954453125
2022-11-04 08:36:28.437,233.95859375,233.97925
2022-11-04 08:36:28.447,233.9506875,233.96290625
2022-11-04 08:36:28.457,233.954078125,233.940359375
2022-11-04 08:36:28.467,233.964796875,233.98828125
2022-11-04 08:36:28.477,233.96140625,233.938671875
2022-11-04 08:36:28.487,233.947875,234.000109375
2022-11-04 08:36:28.497,233.9450625,233.9499375
2022-11-04 08:36:28.507,233.953515625,233.974171875
2022-11-04 08:36:28.517,233.9946875,233.965171875
2022-11-04 08:36:28.527,233.92928125,233.9510625
2022-11-04 08:36:28.537,233.95578125,233.980375
2022-11-04 08:36:28.547,233.95915625,233.973046875
2022-11-04 08:36:28.557,233.92475,233.9476875
2022-11-04 08:36:28.567,233.9225,233.927953125
2022-11-04 08:36:28.577,233.943359375,233.93303125
2022-11-04 08:36:28.587,233.94675,233.9786875
2022-11-04 08:36:28.597,233.98678125,233.960640625
2022-11-04 08:36:28.607,233.974390625,233.964609375
2022-11-04 08:36:28.617,233.969296875,233.971921875
2022-11-04 08:36:28.627,233.93153125,233.957265625
2022-11-04 08:36:28.637,233.96365625,233.94825
2022-11-04 08:36:28.647,233.950125,233.938671875
2022-11-04 08:36:28.657,233.92984375,233.9764375
2022-11-04 08:36:28.667,233.9241875,234.002921875
2022-11-04 08:36:28.677,233.977203125,233.96403125
2022-11-04 08:36:28.687,233.953515625,233.9443125
2022-11-04 08:36:28.697,233.953515625,234.001796875
2022-11-04 08:36:28.707,233.906734375,233.99053125
2022-11-04 08:36:28.717,233.93321875,233.99053125
2022-11-04 08:36:28.727,233.93265625,233.9764375
2022-11-04 08:36:28.737,233.939984375,233.977
2022-11-04 08:36:28.747,233.939421875,233.96178125
2022-11-04 08:36:28.757,233.979453125,233.978125
2022-11-04 08:36:28.767,233.9495625,233.975875
2022-11-04 08:36:28.777,233.947875,233.968546875
2022-11-04 08:36:28.787,233.970421875,233.9521875
2022-11-04 08:36:28.797,233.937734375,233.947125
2022-11-04 08:36:28.807,233.942796875,233.9831875
2022-11-04 08:36:28.817,233.96196875,233.973046875
2022-11-04 08:36:28.827,233.96196875,233.960078125
2022-11-04 08:36:28.837,233.947875,233.9189375
2022-11-04 08:36:28.847,233.9196875,233.971921875
2022-11-04 08:36:28.857,233.967609375,233.937546875
2022-11-04 08:36:28.867,233.968734375,233.9854375
2022-11-04 08:36:28.877,233.954078125,233.958953125
2022-11-04 08:36:28.887,233.94675,233.980375
2022-11-04 08:36:28.897,233.940546875,233.9476875
2022-11-04 08:36:28.907,233.99184375,233.9510625
2022-11-04 08:36:28.917,233.93434375,233.974171875
2022-11-04 08:36:28.927,233.93265625,233.935859375
2022-11-04 08:36:28.937,233.943359375,233.98771875
2022-11-04 08:36:28.947,233.9450625,233.924578125
2022-11-04 08:36:28.957,233.939421875,233.970796875
2022-11-04 08:36:28.967,233.977203125,233.972484375
2022-11-04 08:36:28.977,233.9473125,233.94825
2022-11-04 08:36:28.987,233.981703125,233.970234375
2022-11-04 08:36:28.997,233.980015625,233.970234375
2022-11-04 08:36:29.007,233.940546875,233.99334375
2022-11-04 08:36:29.017,233.954078125,233.974171875
2022-11-04 08:36:29.027,233.92928125,233.986
2022-11-04 08:36:29.037,233.953515625,233.958953125
2022-11-04 08:36:29.047,233.979453125,233.96346875
2022-11-04 08:36:29.057,233.982265625,233.96290625
2022-11-04 08:36:29.067,233.9473125,233.927390625
2022-11-04 08:36:29.077,233.969859375,233.953890625
2022-11-04 08:36:29.087,233.9975,233.95275
2022-11-04 08:36:29.097,233.971546875,233.9764375
2022-11-04 08:36:29.107,233.965921875,233.927953125
2022-11-04 08:36:29.117,233.938296875,233.946
2022-11-04 08:36:29.127,233.95578125,233.980375
2022-11-04 08:36:29.137,233.96140625,233.90259375
2022-11-04 08:36:29.147,233.980015625,233.969671875
2022-11-04 08:36:29.157,233.93321875,233.977
2022-11-04 08:36:29.167,233.967609375,233.9488125
2022-11-04 08:36:29.177,233.974390625,233.9809375
2022-11-04 08:36:29.187,233.944484375,233.956703125
2022-11-04 08:36:29.197,233.968171875,233.967421875
2022-11-04 08:36:29.207,233.99071875,233.99559375
2022-11-04 08:36:29.217,233.9219375,233.967984375
2022-11-04 08:36:29.227,233.950125,233.982625
2022-11-04 08:36:29.237,233.914046875,233.951625
2022-11-04 08:36:29.247,233.904453125,234.000671875
2022-11-04 08:36:29.257,233.9208125,233.978125
2022-11-04 08:36:29.267,233.936609375,233.96234375
2022-11-04 08:36:29.277,233.88415625,233.96290625
2022-11-04 08:36:29.287,233.92759375,234.004609375
2022-11-04 08:36:29.297,233.936046875,233.967984375
2022-11-04 08:36:29.307,233.969859375,233.9443125
2022-11-04 08:36:29.317,233.92928125,233.9798125
2022-11-04 08:36:29.327,233.93490625,233.96403125
2022-11-04 08:36:29.337,233.966484375,233.98771875
2022-11-04 08:36:29.347,233.9241875,233.980375
2022-11-04 08:36:29.357,233.98959375,233.9815
2022-11-04 08:36:29.367,233.96253125,233.96121875
2022-11-04 08:36:29.377,233.9185625,233.969109375
2022-11-04 08:36:29.387,233.98565625,233.980375
2022-11-04 08:36:29.397,233.981140625,233.977
2022-11-04 08:36:29.407,233.943921875,233.969671875
2022-11-04 08:36:29.417,233.977203125,233.942046875
2022-11-04 08:36:29.427,233.964234375,233.969109375
2022-11-04 08:36:29.437,233.918,233.969671875
2022-11-04 08:36:29.447,233.943921875,233.96121875
2022-11-04 08:36:29.457,233.975515625,233.980375
2022-11-04 08:36:29.467,233.944484375,233.954453125
2022-11-04 08:36:29.477,233.96309375,233.925140625
2022-11-04 08:36:29.487,233.937734375,233.966859375
2022-11-04 08:36:29.497,233.943921875,233.975875
2022-11-04 08:36:29.507,233.93153125,233.982625
2022-11-04 08:36:29.517,233.92025,233.9815
2022-11-04 08:36:29.527,233.919125,233.964609375
2022-11-04 08:36:29.537,233.941109375,233.957828125
2022-11-04 08:36:29.547,233.974390625,233.951625
2022-11-04 08:36:29.557,233.95578125,233.958953125
2022-11-04 08:36:29.567,233.93209375,233.966859375
2022-11-04 08:36:29.577,233.95578125,233.999546875
2022-11-04 08:36:29.587,233.8965625,233.9843125
2022-11-04 08:36:29.597,233.93490625,233.959515625
2022-11-04 08:36:29.607,233.95803125,233.980375
2022-11-04 08:36:29.617,233.897140625,233.9820625
2022-11-04 08:36:29.627,233.901640625,233.99165625
2022-11-04 08:36:29.637,233.9208125,233.960640625
2022-11-04 08:36:29.647,233.92871875,233.968546875
2022-11-04 08:36:29.657,233.9196875,233.955578125
2022-11-04 08:36:29.667,233.9230625,233.978125
2022-11-04 08:36:29.677,233.919125,233.973609375
2022-11-04 08:36:29.687,233.943359375,233.937546875
2022-11-04 08:36:29.697,233.93378125,233.94825
2022-11-04 08:36:29.707,233.941109375,233.966296875
2022-11-04 08:36:29.717,233.936046875,233.96346875
2022-11-04 08:36:29.727,233.975515625,233.953890625
2022-11-04 08:36:29.737,233.941109375,233.9831875
2022-11-04 08:36:29.747,233.95521875,234.000109375
2022-11-04 08:36:29.757,233.914609375,233.958953125
2022-11-04 08:36:29.767,233.964234375,233.93303125
2022-11-04 08:36:29.777,233.911796875,233.99559375
2022-11-04 08:36:29.787,233.93096875,233.965171875
2022-11-04 08:36:29.797,233.93321875,233.956703125
2022-11-04 08:36:29.807,233.942796875,233.949375
2022-11-04 08:36:29.817,233.93153125,233.93303125
2022-11-04 08:36:29.827,233.912359375,233.971359375
2022-11-04 08:36:29.837,233.915734375,233.975875
2022-11-04 08:36:29.847,233.8915,233.928515625
2022-11-04 08:36:29.857,233.938859375,233.96178125
2022-11-04 08:36:29.867,233.93434375,233.93246875
2022-11-04 08:36:29.877,233.96140625,233.966859375
2022-11-04 08:36:29.887,233.964234375,233.959515625
2022-11-04 08:36:29.897,233.95690625,233.9831875
2022-11-04 08:36:29.907,233.942796875,233.929640625
2022-11-04 08:36:29.917,233.943921875,233.9764375
2022-11-04 08:36:29.927,233.923625,233.938109375
2022-11-04 08:36:29.937,233.92815625,234.007984375
2022-11-04 08:36:29.947,233.980578125,233.958390625
2022-11-04 08:36:29.957,233.972109375,233.99390625
2022-11-04 08:36:29.967,233.973828125,233.968546875
2022-11-04 08:36:29.977,233.906140625,233.9121875
2022-11-04 08:36:29.987,233.902203125,233.966296875
2022-11-04 08:36:29.997,233.939421875,233.9178125
2022-11-04 08:36:30.007,233.937734375,233.921765625
2022-11-04 08:36:30.017,233.974390625,233.951625
2022-11-04 08:36:30.027,233.93040625,233.974171875
2022-11-04 08:36:30.037,233.945625,233.969109375
2022-11-04 08:36:30.047,233.968171875,233.938671875
2022-11-04 08:36:30.057,233.938859375,233.966296875
2022-11-04 08:36:30.067,233.912359375,233.9809375
2022-11-04 08:36:30.077,233.944484375,233.953328125
2022-11-04 08:36:30.087,233.92984375,233.96234375
2022-11-04 08:36:30.097,233.9241875,233.960078125
2022-11-04 08:36:30.107,233.96309375,233.9465625
2022-11-04 08:36:30.117,233.94675,233.968546875
2022-11-04 08:36:30.127,233.94675,233.927390625
2022-11-04 08:36:30.137,233.964796875,233.953890625
2022-11-04 08:36:30.147,233.968734375,233.960078125
2022-11-04 08:36:30.157,233.953515625,233.98375
2022-11-04 08:36:30.167,233.96028125,233.974171875
2022-11-04 08:36:30.177,233.974953125,233.93359375
2022-11-04 08:36:30.187,233.950125,233.980375
2022-11-04 08:36:30.197,233.942796875,233.958390625
2022-11-04 08:36:30.207,233.9219375,233.957265625
2022-11-04 08:36:30.217,233.976078125,233.970796875
2022-11-04 08:36:30.227,233.965359375,233.936984375
2022-11-04 08:36:30.237,233.964234375,233.978125
2022-11-04 08:36:30.247,233.98453125,233.944875
2022-11-04 08:36:30.257,233.916875,233.9510625
2022-11-04 08:36:30.267,233.9225,233.9854375
2022-11-04 08:36:30.277,233.9450625,233.958953125
2022-11-04 08:36:30.287,233.919125,233.9155625
2022-11-04 08:36:30.297,233.93434375,233.944875
2022-11-04 08:36:30.307,233.952390625,233.986
2022-11-04 08:36:30.317,233.93153125,233.969109375
2022-11-04 08:36:30.327,233.938859375,233.955578125
2022-11-04 08:36:30.337,233.971546875,233.927953125
2022-11-04 08:36:30.347,233.915734375,233.944875
2022-11-04 08:36:30.357,233.95859375,233.942046875
2022-11-04 08:36:30.367,233.9241875,233.9510625
2022-11-04 08:36:30.377,233.95578125,233.96403125
2022-11-04 08:36:30.387,233.96028125,233.9454375
2022-11-04 08:36:30.397,233.96196875,233.939796875
2022-11-04 08:36:30.407,233.92871875,233.957828125
2022-11-04 08:36:30.417,233.945625,233.970796875
2022-11-04 08:36:30.427,233.913484375,233.940359375
2022-11-04 08:36:30.437,233.93153125,233.968546875
2022-11-04 08:36:30.447,234.0025625,233.954453125
2022-11-04 08:36:30.457,233.92646875,233.941484375
2022-11-04 08:36:30.467,233.966484375,233.96178125
2022-11-04 08:36:30.477,233.96140625,233.99446875
2022-11-04 08:36:30.487,233.912359375,233.936421875
2022-11-04 08:36:30.497,233.935484375,233.939796875
2022-11-04 08:36:30.507,233.943359375,233.974734375
2022-11-04 08:36:30.517,233.911234375,233.966859375
2022-11-04 08:36:30.527,233.941671875,234.02321875
2022-11-04 08:36:30.537,233.95465625,233.970796875
2022-11-04 08:36:30.547,233.943359375,233.978125
2022-11-04 08:36:30.557,233.9461875,233.973609375
2022-11-04 08:36:30.567,233.95578125,233.96178125
2022-11-04 08:36:30.577,233.967609375,233.968546875
2022-11-04 08:36:30.587,233.936609375,233.975296875
2022-11-04 08:36:30.597,233.939984375,233.975296875
